locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
10424,PGRMC2,-,chr4,129410745,129428400,-
79960,PHF17,-,chr4,129950308,130012867,-
132320,SCLT1,-,chr4,130024837,130234212,-
132321,LOC132321,-,chr4,130234356,130253293,-
391697,LOC391697,-,chr4,130276531,130283260,-
729265,LOC729265,-,chr4,130929564,130939254,-
391698,LOC391698,-,chr4,131037929,131044768,-
360170,CYCSP14,-,chr4,131163192,131163488,-
646187,LOC646187,-,chr4,132997908,133000095,-
57575,PCDH10,-,chr4,134289920,134332182,-
132430,LOC132430,-,chr4,135336938,135342353,-
345016,LOC345016,-,chr4,135462790,135469403,-
646272,LOC646272,-,chr4,136084910,136085128,-
729548,LOC729548,-,chr4,136092736,136093996,-
389223,LOC389223,-,chr4,136186042,136187455,-
729551,LOC729551,-,chr4,136232986,136238263,-
646292,LOC646292,-,chr4,136511782,136540124,-
646316,LOC646316,-,chr4,137494106,137496955,-
729578,LOC729578,-,chr4,137938203,138353409,-
729307,LOC729307,-,chr4,138334383,138337959,-
391701,LOC391701,-,chr4,138588691,138589105,-
54510,PCDH18,-,chr4,138660285,138673079,-
23657,SLC7A11,-,chr4,139304698,139382953,-
152594,LOC152594,-,chr4,139701294,139702993,-
25819,CCRN4L,-,chr4,140156393,140186543,-
1998,ELF2,-,chr4,140198321,140280056,-
644879,LOC644879,-,chr4,140255242,140256107,-
84709,OSAP,-,chr4,140406776,140420829,-
4717,NDUFC1,-,chr4,140430541,140436407,-
80155,NARG1,-,chr4,140442126,140531385,-
729350,LOC729350,-,chr4,140567000,140571488,-
83452,RAB33B,-,chr4,140594411,140616520,-
80854,SETD7,-,chr4,140646642,140697027,-
4258,MGST2,-,chr4,140806372,140844857,-
644914,LOC644914,-,chr4,140838209,140839248,-
55534,MAML3,-,chr4,140856995,141294683,-
60592,SCOC,-,chr4,141397890,141523154,-
1047,CLGN,-,chr4,141529057,141568232,-
152586,LOC152586,-,chr4,141584037,141638936,-
646484,LOC646484,-,chr4,141638330,141641934,-
255520,ELMOD2,-,chr4,141664802,141691297,-
7350,UCP1,-,chr4,141700500,141709457,-
23158,TBC1D9,-,chr4,141761387,141896921,-
57484,RNF150,-,chr4,142006175,142274066,-
27309,ZNF330,-,chr4,142361547,142375301,-
729407,LOC729407,-,chr4,142381527,142419391,-
3600,IL15,-,chr4,142777204,142874062,-
8821,INPP4B,-,chr4,143169344,143571982,-
401157,FLJ44477,-,chr4,143986140,143988572,-
729675,LOC729675,-,chr4,144073798,144325900,-
84640,USP38,-,chr4,144325548,144362090,-
2549,GAB1,-,chr4,144477500,144610729,-
645018,LOC645018,-,chr4,144489700,144505925,-
8467,SMARCA5,-,chr4,144654066,144694017,-
441046,LOC441046,-,chr4,144700075,144702063,-
166752,FREM3,-,chr4,144717905,144844385,-
2996,GYPE,-,chr4,145011469,145046166,-
646561,LOC646561,-,chr4,145050125,145052971,-
2994,GYPB,-,chr4,145136707,145159946,-
2993,GYPA,-,chr4,145249906,145281294,-
391703,LOC391703,-,chr4,145689008,145713585,-
646576,LOC646576,-,chr4,145783518,145787040,-
64399,HHIP,-,chr4,145786623,145879331,-
345041,LOC345041,-,chr4,145986228,145988065,-
10393,ANAPC10,-,chr4,146135770,146238791,-
6059,ABCE1,-,chr4,146238931,146269781,-
54726,OTUD4,-,chr4,146274252,146315346,-
389230,LOC389230,-,chr4,146320784,146372948,-
152905,LOC152905,-,chr4,146515982,146518565,-
4086,SMAD1,-,chr4,146622401,146699778,-
646593,LOC646593,-,chr4,146622517,146623089,-
729497,LOC729497,-,chr4,146764401,146766666,-
166785,MMAA,-,chr4,146779677,146796187,-
646603,LOC646603,-,chr4,146820806,146873399,-
152485,LOC152485,-,chr4,146901340,147079032,-
729748,LOC729748,-,chr4,147263017,147323603,-
11157,LSM6,-,chr4,147316343,147330513,-
345051,LOC345051,-,chr4,147357555,147371115,-
84068,C4orf13,-,chr4,147395627,147662535,-
5458,POU4F2,-,chr4,147779538,147783073,-
83894,TTC29,-,chr4,147847634,148086439,-
1909,EDNRA,-,chr4,148621575,148685555,-
2964,GTF2F2L,-,chr4,148646691,148647812,-
55751,TMEM34,-,chr4,148758046,148776120,-
90826,LOC90826,-,chr4,148778983,148824730,-
79658,ARHGAP10,-,chr4,148872903,149213377,-
4306,NR3C2,-,chr4,149219370,149582973,-
453,ASSP8,-,chr4,149666862,149667737,-
285423,LOC285423,-,chr4,150570534,150956430,-
166614,DCAMKL2,-,chr4,151219530,151398032,-
987,LRBA,-,chr4,151405261,152156099,-
729558,LOC729558,-,chr4,151719691,151720536,-
10586,MAB21L2,-,chr4,151722753,151725295,-
729566,LOC729566,-,chr4,151861583,151862040,-
649288,LOC649288,-,chr4,152167656,152167949,-
6189,RPS3A,-,chr4,152240204,152245254,-
114655,SNORD73B,-,chr4,152242659,152242733,-
8944,SNORD73A,-,chr4,152244429,152244493,-
152503,SH3D19,-,chr4,152260886,152367022,-
345062,ESSPL,-,chr4,152417775,152432055,-
729830,LOC729830,-,chr4,152702091,152804230,-
5188,PET112L,-,chr4,152811451,152901596,-
55294,FBXW7,-,chr4,153461860,153675622,-
54553,DKFZP434I0714,-,chr4,153676154,153679865,-
391706,LOC391706,-,chr4,153691879,153692988,-
646737,LOC646737,-,chr4,153754428,153755267,-
201799,TMEM154,-,chr4,153766721,153820641,-
201798,TIGD4,-,chr4,153909956,153920327,-
27236,ARFIP1,-,chr4,153920562,154052514,-
152667,LOC152667,-,chr4,154068032,154069408,-
729870,LOC729870,-,chr4,154077393,154079052,-
85462,KIAA1727,-,chr4,154083585,154120288,-
23321,TRIM2,-,chr4,154345068,154479918,-
303,ANXA2P1,-,chr4,154448071,154449413,-
84057,MND1,-,chr4,154485251,154555693,-
23240,KIAA0922,-,chr4,154607002,154777313,-
594841,WDR45p,-,chr4,154799158,154800614,-
7097,TLR2,-,chr4,154824891,154846693,-
285533,RNF175,-,chr4,154850762,154900837,-
6423,SFRP2,-,chr4,154921192,154929678,-
54798,DCHS2,-,chr4,155375138,155632318,-
5356,PLRG1,-,chr4,155677112,155690973,-
2244,FGB,-,chr4,155703596,155711688,-
2243,FGA,-,chr4,155723730,155731347,-
2266,FGG,-,chr4,155744736,155753352,-
729651,LOC729651,-,chr4,155883009,155883534,-
9227,LRAT,-,chr4,155884613,155893720,-
166863,MGC27016,-,chr4,155921950,155969415,-
729902,LOC729902,-,chr4,156010144,156020214,-
4887,NPY2R,-,chr4,156349232,156357678,-
79884,MAP9,-,chr4,156483260,156517572,-
2982,GUCY1A3,-,chr4,156807328,156871232,-
2983,GUCY1B3,-,chr4,156888572,156947506,-
51802,ACCN5,-,chr4,156970331,157006875,-
6999,TDO2,-,chr4,157044297,157061000,-
1519,CTSO,-,chr4,157064720,157094498,-
2510,FTHP2,-,chr4,157146971,157147782,-
729923,LOC729923,-,chr4,157154175,157154718,-
646865,LOC646865,-,chr4,157775096,157783056,-
56034,PDGFC,-,chr4,157902214,158111996,-
2743,GLRB,-,chr4,158216788,158312304,-
391707,LOC391707,-,chr4,158345064,158345457,-
2891,GRIA2,-,chr4,158361297,158506677,-
729937,LOC729937,-,chr4,158757294,158785049,-
51313,C4orf18,-,chr4,159265211,159313652,-
55314,TMEM144,-,chr4,159351126,159395889,-
646890,LOC646890,-,chr4,159417481,159421178,-
59350,RXFP1,-,chr4,159662497,159792713,-
201725,LOC201725,-,chr4,159807279,159823152,-
2110,ETFDH,-,chr4,159812944,159849269,-
5481,PPID,-,chr4,159849729,159864002,-
729951,LOC729951,-,chr4,159907249,159909594,-
152940,FLJ25371,-,chr4,160034142,160175783,-
338095,LOC338095,-,chr4,160147690,160148479,-
9693,RAPGEF2,-,chr4,160244784,160500771,-
56884,FSTL5,-,chr4,162524499,163304636,-
729725,LOC729725,-,chr4,163183786,163197799,-
729971,LOC729971,-,chr4,164249387,164260719,-
92345,LOC92345,-,chr4,164269271,164307523,-
133332,LOC133332,-,chr4,164404852,164407175,-
4886,NPY1R,-,chr4,164464567,164473198,-
729743,LOC729743,-,chr4,164472630,164473854,-
4889,NPY5R,-,chr4,164484541,164492536,-
84076,TKTL2,-,chr4,164611702,164614440,-
55319,FLJ11184,-,chr4,164635292,164661140,-
55016,1-Mar,-,chr4,164668499,164754226,-
646954,LOC646954,-,chr4,165068995,165074046,-
23520,ANP32C,-,chr4,165337609,165338313,-
653794,LOC653794,-,chr4,166043059,166057585,-
646966,LOC646966,-,chr4,166061176,166061665,-
391710,LOC391710,-,chr4,166078909,166080592,-
389240,LOC389240,-,chr4,166083852,166084652,-
391711,LOC391711,-,chr4,166088681,166094723,-
391712,TRIM61,-,chr4,166095048,166118268,-
152756,FLJ31659,-,chr4,166097550,166099723,-
391713,LOC391713,-,chr4,166146924,166152453,-
646989,LOC646989,-,chr4,166163730,166167372,-
166655,TRIM60,-,chr4,166172601,166182346,-
391714,TRIM75,-,chr4,166199750,166201156,-
201931,FLJ38482,-,chr4,166219022,166349151,-
11275,KLHL2,-,chr4,166348238,166463749,-
2713,GKP3,-,chr4,166418028,166419001,-
6307,SC4MOL,-,chr4,166468268,166483675,-
1363,CPE,-,chr4,166519538,166638926,-
693163,MIRN578,-,chr4,166526843,166526938,-
3031,HADHAP,-,chr4,166544587,166547440,-
402191,LOC402191,-,chr4,166688131,166691644,-
646995,LOC646995,-,chr4,166804810,166806273,-
7092,TLL1,-,chr4,167013860,167244443,-
50859,SPOCK3,-,chr4,167891110,168392316,-
11199,ANXA10,-,chr4,169250282,169345468,-
55601,FLJ20035,-,chr4,169374020,169476478,-
91351,FLJ31033,-,chr4,169514461,169638203,-
23022,PALLD,-,chr4,169654792,170086183,-
727835,LOC727835,-,chr4,169913542,169914329,-
84869,CBR4,-,chr4,170145316,170167997,-
57630,SH3RF1,-,chr4,170251982,170428824,-
4750,NEK1,-,chr4,170551004,170770189,-
1182,CLCN3,-,chr4,170778297,170878732,-
54969,C4orf27,-,chr4,170887194,170915623,-
441050,LOC441050,-,chr4,170948560,170949461,-
402192,LOC402192,-,chr4,170990379,170991089,-
9848,MFAP3L,-,chr4,171148188,171163714,-
51166,AADAT,-,chr4,171217948,171247947,-
642544,LOC642544,-,chr4,171639483,171639954,-
727891,LOC727891,-,chr4,171762438,171789155,-
441052,LOC441052,-,chr4,172969864,172971333,-
442117,GALNT17,-,chr4,172971229,174199285,-
642588,FLJ46681,-,chr4,174144921,174153488,-
51809,GALNT7,-,chr4,174326530,174481692,-
727929,LOC727929,-,chr4,174479837,174487420,-
3148,HMGB2,-,chr4,174489362,174492167,-
8819,SAP30,-,chr4,174528668,174535258,-
11341,SCRG1,-,chr4,174545874,174557192,-
9464,HAND2,-,chr4,174684227,174687953,-
79804,NBLA00301,-,chr4,174688218,174697216,-
10934,MORF4,-,chr4,174773662,174774369,-
26269,FBXO8,-,chr4,175394384,175441977,-
80817,KIAA1712,-,chr4,175441435,175478057,-
3248,HPGD,-,chr4,175647955,175680186,-
8001,GLRA3,-,chr4,175800785,175986953,-
11086,ADAM29,-,chr4,176076134,176135906,-
391718,LOC391718,-,chr4,176652759,176654150,-
2823,GPM6A,-,chr4,176791082,177160642,-
116966,WDR17,-,chr4,177224126,177340960,-
132851,SPATA4,-,chr4,177342719,177353816,-
140458,ASB5,-,chr4,177371822,177427269,-
60559,SPCS3,-,chr4,177478109,177487348,-
7424,VEGFC,-,chr4,177841685,177950889,-
55247,NEIL3,-,chr4,178468022,178520994,-
175,AGA,-,chr4,178588918,178600585,-
285501,LOC285501,-,chr4,178886905,179148901,-
391719,LOC391719,-,chr4,179444843,179445433,-
643179,LOC643179,-,chr4,181731706,181731900,-
728081,LOC728081,-,chr4,182222236,182317296,-
132386,LOC132386,-,chr4,182680813,182681563,-
728191,LOC728191,-,chr4,182978152,183023947,-
90768,MGC45800,-,chr4,183299797,183301557,-
55714,ODZ3,-,chr4,183482131,183961171,-
1635,DCTD,-,chr4,184048238,184075624,-
403315,FAM92A3,-,chr4,184195376,184197429,-
152641,FLJ30277,-,chr4,184255168,184257346,-
80014,WWC2,-,chr4,184351762,184476897,-
53842,CLDN22,-,chr4,184477703,184478224,-
728282,LOC728282,-,chr4,184557003,184566517,-
55602,CARF,-,chr4,184602783,184606043,-
389246,LOC389246,-,chr4,184641503,184642578,-
3622,ING2,-,chr4,184663214,184669243,-
201965,RWDD4A,-,chr4,184797786,184817301,-
60684,FLJ12716,-,chr4,184817440,184871739,-
728330,LOC728330,-,chr4,185009105,185009320,-
56977,STOX2,-,chr4,185063503,185175869,-
133121,ENPP6,-,chr4,185246853,185376013,-
728365,LOC728365,-,chr4,185413244,185413414,-
391722,LOC391722,-,chr4,185457276,185475548,-
728175,LOC728175,-,chr4,185487645,185506045,-
3660,IRF2,-,chr4,185545909,185632697,-
728415,LOC728415,-,chr4,185631133,185631495,-
836,CASP3,-,chr4,185785844,185807623,-
201973,CCDC111,-,chr4,185807896,185853106,-
79682,MLF1IP,-,chr4,185852230,185892280,-
2180,ACSL1,-,chr4,185913743,185984209,-
643036,LOC643036,-,chr4,185956444,185957194,-
728203,LOC728203,-,chr4,186146632,186163336,-
391723,HELT,-,chr4,186177077,186178920,-
291,SLC25A4,-,chr4,186301392,186305419,-
57587,KIAA1430,-,chr4,186317813,186367652,-
728525,LOC728525,-,chr4,186360348,186362321,-
83891,SNX25,-,chr4,186368278,186522114,-
55805,LRP2BP,-,chr4,186522027,186537146,-
353322,ANKRD37,-,chr4,186554834,186558384,-
55325,C4orf20,-,chr4,186558437,186584062,-
256309,KM-HN-1,-,chr4,186603341,186629871,-
27295,PDLIM3,-,chr4,186659899,186693650,-
8470,SORBS2,-,chr4,186743592,187114516,-
7098,TLR3,-,chr4,187227303,187243246,-
25854,DKFZP564J102,-,chr4,187303045,187330295,-
651430,LOC651430,-,chr4,187346888,187349638,-
285440,CYP4V2,-,chr4,187349668,187371606,-
3818,KLKB1,-,chr4,187385666,187416619,-
2160,F11,-,chr4,187424272,187446928,-
644042,LOC644042,-,chr4,187486803,187487749,-
728284,LOC728284,-,chr4,187585070,187646101,-
4543,MTNR1A,-,chr4,187691803,187713531,-
2195,FAT,-,chr4,187745931,187881981,-
347706,MRPS36P2,-,chr4,188058887,188058989,-
644282,LOC644282,-,chr4,188599799,188602443,-
644325,LOC644325,-,chr4,188904282,188906353,-
389249,LOC389249,-,chr4,189128421,189129432,-
132625,ZFP42,-,chr4,189153919,189163193,-
205860,FLJ25801,-,chr4,189249421,189263402,-
339976,FLJ36180,-,chr4,189297592,189305643,-
152663,LOC152663,-,chr4,189507549,189508172,-
644491,LOC644491,-,chr4,189545619,189552158,-
285442,LOC285442,-,chr4,189896519,189899021,-
728856,LOC728856,-,chr4,190360444,190393470,-
728886,LOC728886,-,chr4,190587619,190625467,-
3323,HSP90AA4P,-,chr4,190631054,190633340,-
728894,LOC728894,-,chr4,190648624,190650299,-
441058,MGC39584,-,chr4,190709309,190735074,-
442124,LOC442124,-,chr4,190809821,190810528,-
644813,LOC644813,-,chr4,190919024,190919806,-
644835,LOC644835,-,chr4,191006734,191007336,-
728339,LOC728339,-,chr4,191021608,191097987,-
2483,FRG1,-,chr4,191098968,191121353,-
56604,TUBB4Q,-,chr4,191140672,191143020,-
554045,DUX4C,-,chr4,191179690,191180814,-
448831,FRG2,-,chr4,191182516,191185406,-
644881,LOC644881,-,chr4,191196050,191196851,-
653541,LOC653541,-,chr4,191223374,191224345,-
653543,LOC653543,-,chr4,191224974,191227642,-
653544,LOC653544,-,chr4,191228271,191230935,-
653545,LOC653545,-,chr4,191231564,191234228,-
441056,LOC441056,-,chr4,191234857,191237522,-
22947,DUX4,-,chr4,191238151,191240721,-
653548,LOC653548,-,chr4,191241451,191244115,-
728410,LOC728410,-,chr4,191244744,191247415,-
727739,LOC727739,-,chr4|NT_113885.1,49162,75119,-
3166,HMX1,-,chr4|NT_113886.1,39405,44175,-
727764,LOC727764,-,chr4|NT_113888.1,53589,115071,-
389834,LOC389834,-,chr4|NT_113889.1,50967,55049,-
645088,LOC645088,-,chr4|NT_113889.1,95252,97629,-
643561,LOC643561,-,chr5,103981,104331,-
643594,LOC643594,-,chr5,136265,143128,-
153478,KIAA1909,-,chr5,193373,243079,-
389257,LOC389257,-,chr5,244626,248468,-
133957,LOC133957,-,chr5,257875,271297,-
6389,SDHA,-,chr5,271447,309792,-
10016,PDCD6,-,chr5,324739,368089,-
57491,AHRR,-,chr5,357291,488225,-
116349,LOC116349,-,chr5,496018,496610,-
11336,EXOC3,-,chr5,496334,520411,-
25845,LOC25845,-,chr5,525222,526190,-
6550,SLC9A3,-,chr5,526425,577447,-
55722,CEP72,-,chr5,665466,706668,-
11076,TPPP,-,chr5,713891,746421,-
653082,ZDHHC11B,-,chr5,769818,820072,-
728552,LOC728552,-,chr5,837385,837963,-
79844,ZDHHC11,-,chr5,848722,904101,-
65980,BRD9,-,chr5,916856,945915,-
9319,TRIP13,-,chr5,946004,971160,-
85409,NKD2,-,chr5,1062168,1091925,-
10723,SLC12A7,-,chr5,1103499,1165109,-
728583,LOC728583,-,chr5,1208514,1208981,-
340024,SLC6A19,-,chr5,1254766,1275019,-
348932,SLC6A18,-,chr5,1278470,1299303,-
7015,TERT,-,chr5,1306282,1348159,-
81037,CRR9,-,chr5,1370999,1398002,-
6531,SLC6A3,-,chr5,1445909,1498545,-
728594,LOC728594,-,chr5,1497668,1498584,-
79888,AYTL2,-,chr5,1514542,1577076,-
728609,LOC728609,-,chr5,1625071,1647602,-
728613,LOC728613,-,chr5,1650672,1705673,-
442128,LOC442128,-,chr5,1716680,1717411,-
64979,MRPL36,-,chr5,1851499,1852946,-
4726,NDUFS6,-,chr5,1854509,1869165,-
644065,LOC644065,-,chr5,1929662,1930932,-
50805,IRX4,-,chr5,1930549,1935880,-
728878,LOC728878,-,chr5,2792220,2793149,-
153572,IRX2,-,chr5,2799880,2804769,-
153571,CEI,-,chr5,2805262,2808511,-
729099,LOC729099,-,chr5,3499359,3500056,-
79192,IRX1,-,chr5,3649168,3654517,-
340094,LOC340094,-,chr5,5087497,5121133,-
170690,ADAMTS16,-,chr5,5193581,5356920,-
442131,LOC442131,-,chr5,5428834,5429870,-
23379,KIAA0947,-,chr5,5437218,5543349,-
651419,LOC651419,-,chr5,6300049,6343777,-
729360,LOC729360,-,chr5,6361742,6363851,-
401172,FLJ33360,-,chr5,6363554,6390405,-
84246,MED10,-,chr5,6425039,6431639,-
134111,FLJ25076,-,chr5,6490460,6548029,-
54888,NSUN2,-,chr5,6652352,6686157,-
6715,SRD5A1,-,chr5,6686500,6722675,-
11044,POLS,-,chr5,6767718,6810161,-
729434,LOC729434,-,chr5,6812590,6815991,-
442132,LOC442132,-,chr5,7352487,7359827,-
729471,LOC729471,-,chr5,7420972,7448506,-
108,ADCY2,-,chr5,7449345,7883194,-
134121,LOC134121,-,chr5,7883491,7904992,-
79072,FASTKD3,-,chr5,7912272,7922115,-
4552,MTRR,-,chr5,7922217,7954237,-
729506,LOC729506,-,chr5,8510640,8514773,-
9037,SEMA5A,-,chr5,9091850,9599158,-
50834,TAS2R1,-,chr5,9682109,9683463,-
134145,LOC134145,-,chr5,10279445,10302989,-
22948,CCT5,-,chr5,10303282,10319501,-
134147,LOC134147,-,chr5,10330707,10361168,-
10299,6-Mar,-,chr5,10406828,10488491,-
83853,ROPN1L,-,chr5,10495015,10518138,-
728124,LOC728124,-,chr5,10517082,10517807,-
651746,LOC651746,-,chr5,10615464,10703225,-
645763,LOC645763,-,chr5,10717219,10720705,-
1611,DAP,-,chr5,10732406,10814339,-
729571,LOC729571,-,chr5,10814345,10840210,-
1501,CTNND2,-,chr5,11024952,11957110,-
645817,LOC645817,-,chr5,12848085,12848660,-
391738,LOC391738,-,chr5,13691024,13691488,-
1767,DNAH5,-,chr5,13745039,13997589,-
7204,TRIO,-,chr5,14196829,14562458,-
54491,FAM105A,-,chr5,14634932,14664205,-
391739,LOC391739,-,chr5,14692532,14694127,-
133283,EEF1AL11,-,chr5,14704389,14706136,-
728178,LOC728178,-,chr5,14716208,14717704,-
90268,FAM105B,-,chr5,14731836,14747953,-
56172,ANKH,-,chr5,14762019,14924876,-
642954,LOC642954,-,chr5,14849290,14851594,-
402198,LOC402198,-,chr5,14957903,15014565,-
391741,LOC391741,-,chr5,15503812,15504943,-
23194,FBXL7,-,chr5,15553305,15992900,-
441061,LOC441061,-,chr5,16120248,16240962,-
90441,ZNF622,-,chr5,16504628,16518894,-
54463,FLJ20152,-,chr5,16526147,16670118,-
4651,MYO10,-,chr5,16718413,16989139,-
643003,LOC643003,-,chr5,16955318,16955783,-
285696,FLJ34047,-,chr5,17269438,17270598,-
10409,BASP1,-,chr5,17270750,17329943,-
646012,LOC646012,-,chr5,17359416,17359932,-
2502,FTHL10,-,chr5,17406822,17407626,-
285697,LOC285697,-,chr5,17539387,17539938,-
340096,LOC340096,-,chr5,17544434,17544877,-
391742,LOC391742,-,chr5,17551385,17551936,-
391744,LOC391744,-,chr5,17564905,17565347,-
646103,LOC646103,-,chr5,17571476,17572072,-
391746,LOC391746,-,chr5,17574910,17575506,-
646066,LOC646066,-,chr5,17578344,17578940,-
391747,LOC391747,-,chr5,17581778,17582374,-
402199,LOC402199,-,chr5,17586231,17586827,-
391749,LOC391749,-,chr5,17589665,17590261,-
285563,LOC285563,-,chr5,17593099,17593695,-
729694,LOC729694,-,chr5,17596533,17597129,-
729695,LOC729695,-,chr5,17599967,17600563,-
729698,LOC729698,-,chr5,17603401,17603997,-
729700,LOC729700,-,chr5,17606835,17607431,-
729703,LOC729703,-,chr5,17610269,17610865,-
729706,LOC729706,-,chr5,17613703,17614299,-
729711,LOC729711,-,chr5,17617137,17617733,-
402207,LOC402207,-,chr5,17620571,17621167,-
729719,LOC729719,-,chr5,17624005,17624601,-
729724,LOC729724,-,chr5,17627439,17628035,-
729731,LOC729731,-,chr5,17630873,17631469,-
391761,LOC391761,-,chr5,17634307,17634903,-
729735,LOC729735,-,chr5,17637741,17638337,-
391763,LOC391763,-,chr5,17641175,17641771,-
391764,LOC391764,-,chr5,17644889,17648590,-
391765,LOC391765,-,chr5,17658325,17658767,-
391766,LOC391766,-,chr5,17664895,17665491,-
391767,LOC391767,-,chr5,17667267,17667860,-
391768,LOC391768,-,chr5,17681898,17682493,-
391769,LOC391769,-,chr5,17687986,17688396,-
646273,LOC646273,-,chr5,19269232,19270359,-
1016,CDH18,-,chr5,19508898,20017046,-
266786,LOC266786,-,chr5,20339780,20341479,-
728411,LOC728411,-,chr5,21495387,21533132,-
728401,LOC728401,-,chr5,21516054,21521181,-
1010,CDH12,-,chr5,21786911,22889488,-
643300,LOC643300,-,chr5,21918381,21920643,-
5369,PMCHL1,-,chr5,22178218,22188222,-
391771,LOC391771,-,chr5,23339678,23340604,-
56979,PRDM9,-,chr5,23558479,23564463,-
503540,LOC503540,-,chr5,24206064,24207795,-
1008,CDH10,-,chr5,24522967,24680668,-
729826,LOC729826,-,chr5,25223591,25226903,-
4479,MSNL1,-,chr5,25945276,25949139,-
1007,CDH9,-,chr5,26916466,27074446,-
729862,LOC729862,-,chr5,28962734,28963123,-
267006,PGBD3P2,-,chr5,29917568,29918181,-
3254,HPRTP2,-,chr5,30284238,30285345,-
391774,LOC391774,-,chr5,31089385,31090021,-
1004,CDH6,-,chr5,31229553,31360994,-
29102,RNASEN,-,chr5,31436926,31567925,-
55322,C5orf22,-,chr5,31568158,31590043,-
23037,PDZD2,-,chr5,31834788,32146795,-
728523,LOC728523,-,chr5,31858425,31859000,-
64083,GOLPH3,-,chr5,32160581,32210182,-
202122,LOC202122,-,chr5,32257795,32258210,-
54545,MTMR12,-,chr5,32262868,32348871,-
51663,ZFR,-,chr5,32390213,32480601,-
693164,MIRN579,-,chr5,32430240,32430337,-
646616,LOC646616,-,chr5,32558611,32559949,-
10923,SUB1,-,chr5,32621434,32637820,-
4883,NPR3,-,chr5,32747422,32823013,-
79614,C5orf23,-,chr5,32824702,32827576,-
340113,LOC340113,-,chr5,32983306,32998330,-
728553,LOC728553,-,chr5,33198012,33198740,-
6897,TARS,-,chr5,33476655,33503953,-
646639,LOC646639,-,chr5,33537934,33538995,-
81792,ADAMTS12,-,chr5,33563043,33927881,-
51289,RXFP3,-,chr5,33972246,33974099,-
51151,SLC45A2,-,chr5,33980478,34020537,-
23600,AMACR,-,chr5,34023652,34043963,-
114899,C1QTNF3,-,chr5,34053720,34079074,-
643373,LOC643373,-,chr5,34204948,34225519,-
729915,LOC729915,-,chr5,34225357,34230651,-
401180,LOC401180,-,chr5,34692168,34702700,-
26064,RAI14,-,chr5,34692275,34868474,-
153657,FLJ25439,-,chr5,34875085,34916170,-
5810,RAD1,-,chr5,34941122,34954139,-
55299,BXDC2,-,chr5,34951577,34961544,-
134218,DNAJA5,-,chr5,34965455,34994826,-
64902,AGXT2,-,chr5,35033963,35083756,-
5618,PRLR,-,chr5,35099985,35266334,-
79925,FLJ23577,-,chr5,35653746,35850470,-
3575,IL7R,-,chr5,35892748,35912681,-
133690,CAPSL,-,chr5,35940226,35974640,-
133688,UGT3A1,-,chr5,35988967,36027256,-
167127,UGT3A2,-,chr5,36070881,36102741,-
92255,LMBRD2,-,chr5,36139171,36187772,-
729938,LOC729938,-,chr5,36183225,36188086,-
693165,MIRN580,-,chr5,36183750,36183846,-
6502,SKP2,-,chr5,36187946,36219904,-
133686,FLJ30596,-,chr5,36229572,36278001,-
202151,FLJ25422,-,chr5,36284861,36337761,-
6507,SLC1A3,-,chr5,36642446,36724191,-
646719,LOC646719,-,chr5,36900284,36913460,-
25836,NIPBL,-,chr5,36912742,37101678,-
646723,LOC646723,-,chr5,36921065,36922356,-
391777,LOC391777,-,chr5,37120915,37121777,-
65250,FLJ13231,-,chr5,37142087,37249612,-
23738,OFD1P1,-,chr5,37244905,37248349,-
9631,NUP155,-,chr5,37327698,37406954,-
55100,WDR70,-,chr5,37415169,37788531,-
728707,LOC728707,-,chr5,37541424,37542784,-
2668,GDNF,-,chr5,37851510,37875539,-
133584,EGFLAM,-,chr5,38294290,38501338,-
3977,LIFR,-,chr5,38510822,38631253,-
729989,LOC729989,-,chr5,38879379,38882110,-
9180,OSMR,-,chr5,38881893,38970159,-
253260,RICTOR,-,chr5,38973779,39110260,-
2533,FYB,-,chr5,39141114,39255424,-
735,C9,-,chr5,39320758,39400412,-
1601,DAB2,-,chr5,39408488,39460703,-
285634,LOC285634,-,chr5,39754597,39793447,-
730002,LOC730002,-,chr5,40714630,40716331,-
5734,PTGER4,-,chr5,40715789,40729594,-
23548,OSRF,-,chr5,40750336,40791775,-
5562,PRKAA1,-,chr5,40795238,40834054,-
6167,RPL37,-,chr5,40867187,40871144,-
619564,SNORD72,-,chr5,40868515,40868594,-
84674,CARD6,-,chr5,40877167,40891213,-
730,C7,-,chr5,40945356,41018798,-
133558,FLJ40243,-,chr5,41033881,41107162,-
729,C6,-,chr5,41178093,41249369,-
345557,PLCXD3,-,chr5,41342813,41546487,-
6952,TCP1L2,-,chr5,41621640,41623649,-
5019,OXCT1,-,chr5,41765924,41906360,-
285636,LOC285636,-,chr5,41940227,41957495,-
26272,FBXO4,-,chr5,41961113,41977429,-
2690,GHR,-,chr5,42459783,42757683,-
6414,SEPP1,-,chr5,42835739,42847781,-
402213,LOC402213,-,chr5,42927967,42928675,-
648987,LOC648987,-,chr5,43051907,43055501,-
389289,LOC389289,-,chr5,43074939,43076098,-
153684,LOC153684,-,chr5,43077992,43081127,-
644010,LOC644010,-,chr5,43101047,43102830,-
7690,ZNF131,-,chr5,43157399,43211593,-
167359,MGC42105,-,chr5,43228084,43316709,-
3157,HMGCS1,-,chr5,43325254,43349241,-
56477,CCL28,-,chr5,43417357,43448245,-
64417,FLJ21657,-,chr5,43480111,43515847,-
