locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
100038846,LOC100038846,-,chr14,3500831,3509259,-
666890,EG666890,-,chr14,3518358,3539632,-
100040544,LOC100040544,-,chr14,3545575,3548246,-
100040797,LOC100040797,-,chr14,3555038,3565201,-
100040555,LOC100040555,-,chr14,3585460,3586668,-
100040565,LOC100040565,-,chr14,3602072,3603280,-
100040578,LOC100040578,-,chr14,3617777,3652005,-
100040807,LOC100040807,-,chr14,3660197,3668656,-
100040859,LOC100040859,-,chr14,3678806,3700578,-
100040870,LOC100040870,-,chr14,3740217,3748671,-
100040880,LOC100040880,-,chr14,3757761,3779035,-
100040615,LOC100040615,-,chr14,3778292,3787649,-
100040923,LOC100040923,-,chr14,3794441,3804604,-
100040621,LOC100040621,-,chr14,3818821,3820029,-
100040641,LOC100040641,-,chr14,3841465,3842673,-
100040652,LOC100040652,-,chr14,3857170,3890316,-
100040935,LOC100040935,-,chr14,3898236,3906699,-
100040852,LOC100040852,-,chr14,3916857,3936447,-
100040674,LOC100040674,-,chr14,3939986,3942378,-
100040906,LOC100040906,-,chr14,3949157,3959123,-
100040688,LOC100040688,-,chr14,3972060,3980673,-
100040701,LOC100040701,-,chr14,3987176,4023710,-
100040897,LOC100040897,-,chr14,4034788,4043240,-
100041012,LOC100041012,-,chr14,4053014,4073296,-
100041019,LOC100041019,-,chr14,4101430,4110584,-
545007,ENSMUSG00000068790,-,chr14,4126977,4144402,-
100041054,LOC100041054,-,chr14,4187137,4202348,-
666442,LOC666442,-,chr14,4214642,4236471,-
100040793,LOC100040793,-,chr14,4252230,4265441,-
100041076,LOC100041076,-,chr14,4268063,4276545,-
100040801,LOC100040801,-,chr14,4285498,4301067,-
666336,LOC666336,-,chr14,4295501,4308582,-
100041100,LOC100041100,-,chr14,4352593,4361262,-
100040808,LOC100040808,-,chr14,4369001,4369548,-
100041119,LOC100041119,-,chr14,4420316,4428764,-
554327,2610042L04Rik,-,chr14,4450317,4457687,-
100041139,LOC100041139,-,chr14,4500565,4509390,-
100041151,LOC100041151,-,chr14,4518487,4546969,-
100041177,LOC100041177,-,chr14,4584778,4593219,-
100041162,LOC100041162,-,chr14,4603311,4623599,-
100040889,LOC100040889,-,chr14,4629530,4632204,-
100040900,LOC100040900,-,chr14,4639077,4642021,-
100040917,LOC100040917,-,chr14,4643193,4645631,-
100040928,LOC100040928,-,chr14,4658389,4663264,-
666560,EG666560,-,chr14,4680455,4682039,-
666555,LOC666555,-,chr14,4688530,4725343,-
666549,EG666549,-,chr14,4735385,4743844,-
100041262,LOC100041262,-,chr14,4753644,4773940,-
665981,LOC665981,-,chr14,4812271,4820720,-
100041283,LOC100041283,-,chr14,4830880,4850583,-
100040996,LOC100040996,-,chr14,4854184,4876749,-
673676,LOC673676,-,chr14,4879374,4888041,-
100041007,LOC100041007,-,chr14,4891405,4896164,-
100041317,LOC100041317,-,chr14,4941081,4949909,-
100041306,LOC100041306,-,chr14,4959679,4979983,-
100041024,LOC100041024,-,chr14,4979241,4988588,-
100041336,LOC100041336,-,chr14,4995388,5005458,-
666815,EG666815,-,chr14,5025786,5027003,-
666808,LOC666808,-,chr14,5033491,5070298,-
666800,EG666800,-,chr14,5086954,5095437,-
100041374,LOC100041374,-,chr14,5105269,5125620,-
108978,4930555G01Rik,-,chr14,5153654,5162268,-
666772,EG666772,-,chr14,5175137,5196991,-
666765,LOC666765,-,chr14,5234538,5242987,-
100041401,LOC100041401,-,chr14,5253134,5273366,-
100041105,LOC100041105,-,chr14,5279311,5281983,-
666750,EG666750,-,chr14,5288760,5296771,-
666743,LOC666743,-,chr14,5309691,5318300,-
100041447,LOC100041447,-,chr14,5356911,5363632,-
673138,LOC673138,-,chr14,5375919,5378339,-
666740,LOC666740,-,chr14,5380853,5383335,-
641258,LOC641258,-,chr14,5420818,5421372,-
673685,LOC673685,-,chr14,5429091,5437766,-
100041158,LOC100041158,-,chr14,5440426,5529224,-
100041501,LOC100041501,-,chr14,5467995,5490808,-
100041515,LOC100041515,-,chr14,5540215,5617453,-
100041184,LOC100041184,-,chr14,5627616,5639667,-
666706,EG666706,-,chr14,5642310,5650768,-
100041195,LOC100041195,-,chr14,5659561,5682786,-
100041545,LOC100041545,-,chr14,5732221,5755048,-
100041565,LOC100041565,-,chr14,5785268,5793943,-
100041215,LOC100041215,-,chr14,5801656,5802210,-
100041226,LOC100041226,-,chr14,5884981,5910940,-
622931,ENSMUSG00000057445,-,chr14,5921931,5944996,-
100041598,LOC100041598,-,chr14,5953952,5962408,-
100041243,LOC100041243,-,chr14,5965032,5978214,-
666684,EG666684,-,chr14,5989890,6012394,-
100041268,LOC100041268,-,chr14,6024234,6031517,-
100041279,LOC100041279,-,chr14,6071246,6093755,-
100041651,LOC100041651,-,chr14,6102765,6111220,-
100041287,LOC100041287,-,chr14,6113825,6137717,-
100041299,LOC100041299,-,chr14,6140915,6141624,-
666637,LOC666637,-,chr14,6148731,6170271,-
622640,EG622640,-,chr14,6181493,6190290,-
100041333,LOC100041333,-,chr14,6210796,6213449,-
100041678,LOC100041678,-,chr14,6219267,6239610,-
100041702,LOC100041702,-,chr14,6249387,6257834,-
100041363,LOC100041363,-,chr14,6285305,6359030,-
100041721,LOC100041721,-,chr14,6360207,6382061,-
100041784,LOC100041784,-,chr14,6419613,6428056,-
100041735,LOC100041735,-,chr14,6438203,6458433,-
100041406,LOC100041406,-,chr14,6464366,6467038,-
100041825,LOC100041825,-,chr14,6473815,6481826,-
100041421,LOC100041421,-,chr14,6494748,6503353,-
100041817,LOC100041817,-,chr14,6541984,6548703,-
100041431,LOC100041431,-,chr14,6561187,6563607,-
100041438,LOC100041438,-,chr14,6566120,6568602,-
100041442,LOC100041442,-,chr14,6606068,6606622,-
100041848,LOC100041848,-,chr14,6614335,6623010,-
100041456,LOC100041456,-,chr14,6625664,6714472,-
100041758,LOC100041758,-,chr14,6653226,6676053,-
100041470,LOC100041470,-,chr14,6725487,6748595,-
100041804,LOC100041804,-,chr14,6757505,6765963,-
100041487,LOC100041487,-,chr14,6768607,6780658,-
100041747,LOC100041747,-,chr14,6790822,6811050,-
100041507,LOC100041507,-,chr14,6816988,6819660,-
100041836,LOC100041836,-,chr14,6826437,6834448,-
100041728,LOC100041728,-,chr14,6894827,6916573,-
100041774,LOC100041774,-,chr14,6956220,6964669,-
100041530,LOC100041530,-,chr14,6973095,6995036,-
100041540,LOC100041540,-,chr14,7000979,7003650,-
100041840,LOC100041840,-,chr14,7010450,7020618,-
666844,EG666844,-,chr14,7040863,7042071,-
666851,LOC666851,-,chr14,7057488,7058696,-
100041569,LOC100041569,-,chr14,7108987,7119890,-
100041970,LOC100041970,-,chr14,7128838,7137317,-
100042000,LOC100042000,-,chr14,7146452,7184507,-
666874,EG666874,-,chr14,7191011,7199619,-
544998,B930046C15Rik,-,chr14,7213235,7222886,-
100041600,LOC100041600,-,chr14,7229684,7232353,-
100041958,LOC100041958,-,chr14,7238291,7258547,-
100041964,LOC100041964,-,chr14,7268307,7277125,-
546590,LOC546590,-,chr14,7353014,7357762,-
666906,LOC666906,-,chr14,7361126,7369806,-
100042024,LOC100042024,-,chr14,7416422,7436673,-
100041664,LOC100041664,-,chr14,7451887,7454929,-
100042077,LOC100042077,-,chr14,7470934,7516718,-
100041675,LOC100041675,-,chr14,7523204,7531808,-
666329,LOC666329,-,chr14,7544695,7552743,-
666833,EG666833,-,chr14,7559564,7562247,-
100042043,LOC100042043,-,chr14,7568148,7588473,-
666918,EG666918,-,chr14,7598473,7606931,-
100041700,LOC100041700,-,chr14,7656238,7656792,-
100042054,LOC100042054,-,chr14,7664528,7672902,-
100042100,LOC100042100,-,chr14,7700965,7721342,-
622781,EG622781,-,chr14,7795790,7806328,-
100041740,LOC100041740,-,chr14,7809069,7826674,-
100038847,LOC100038847,-,chr14,7838629,7859963,-
100042129,LOC100042129,-,chr14,7869032,7877490,-
100041770,LOC100041770,-,chr14,7880112,7904014,-
100042149,LOC100042149,-,chr14,7915074,7924246,-
544988,LOC544988,-,chr14,7922586,7938070,-
626456,EG626456,-,chr14,7948770,7957926,-
100041791,LOC100041791,-,chr14,7958058,8007743,-
100042164,LOC100042164,-,chr14,7986027,7993206,-
100042182,LOC100042182,-,chr14,8017899,8027054,-
100041808,LOC100041808,-,chr14,8046439,8047079,-
100042192,LOC100042192,-,chr14,8055020,8062199,-
100042207,LOC100042207,-,chr14,8070299,8077221,-
432817,EG432817,-,chr14,8073933,8074935,-
100042217,LOC100042217,-,chr14,8088399,8097233,-
100041830,LOC100041830,-,chr14,8117656,8118071,-
100042235,LOC100042235,-,chr14,8126164,8146488,-
545013,EG545013,-,chr14,8156502,8164909,-
666947,EG666947,-,chr14,8171461,8197638,-
623215,LOC623215,-,chr14,8207181,8244923,-
100042286,LOC100042286,-,chr14,8245084,8365975,-
666957,LOC666957,-,chr14,8251422,8252639,-
100042263,LOC100042263,-,chr14,8273226,8283562,-
100042258,LOC100042258,-,chr14,8298228,8320065,-
100042272,LOC100042272,-,chr14,8330280,8338715,-
100041874,LOC100041874,-,chr14,8377017,8402110,-
100042304,LOC100042304,-,chr14,8413114,8428564,-
100041881,LOC100041881,-,chr14,8430727,8457228,-
100042312,LOC100042312,-,chr14,8468231,8477414,-
100041893,LOC100041893,-,chr14,8475746,8491287,-
218695,ENSMUSG00000058570,-,chr14,8597082,8624166,-
666976,EG666976,-,chr14,8633658,8635324,-
286940,Flnb,-,chr14,8650471,8784099,-
13421,Dnase1l3,-,chr14,8797701,8826696,-
66082,Abhd6,-,chr14,8835416,8889069,-
67053,Rpp14,-,chr14,8912881,8924350,-
218699,Pxk,-,chr14,8930757,8997624,-
68263,Pdhb,-,chr14,8998505,9005506,-
71393,Kctd6,-,chr14,9046654,9056075,-
93732,Acox2,-,chr14,9058025,9091450,-
268709,BC055107,-,chr14,9128792,9142290,-
18300,Oit1,-,chr14,9181462,9211277,-
667005,LOC667005,-,chr14,9233488,9243211,-
74430,4930452B06Rik,-,chr14,9263706,9498754,-
100041948,LOC100041948,-,chr14,9631796,10068380,-
14198,Fhit,-,chr14,10382608,11994546,-
100042415,LOC100042415,-,chr14,10718488,10719282,-
100041974,LOC100041974,-,chr14,11808329,11811148,-
667030,LOC667030,-,chr14,12012281,12013408,-
382843,EG382843,-,chr14,12060026,12060550,-
100042427,LOC100042427,-,chr14,12113229,12124798,-
667059,LOC667059,-,chr14,12323463,12324171,-
100041996,LOC100041996,-,chr14,12381727,12385762,-
19270,Ptprg,-,chr14,12386526,13070443,-
100042441,LOC100042441,-,chr14,12812712,12813722,-
218734,3830406C13Rik,-,chr14,13116723,13135745,-
667072,EG667072,-,chr14,13116780,13117729,-
54713,Fezf2,-,chr14,13174616,13178342,-
27062,Cadps,-,chr14,13205077,13655593,-
432822,EG432822,-,chr14,13700036,13700555,-
100042022,LOC100042022,-,chr14,13775056,13804627,-
100042026,LOC100042026,-,chr14,13825207,13827696,-
328354,EG328354,-,chr14,13989902,14117152,-
72003,Synpr,-,chr14,14117294,14447973,-
218739,A430083B19Rik,-,chr14,14503390,14515662,-
382844,EG382844,-,chr14,14610253,14610954,-
100042045,LOC100042045,-,chr14,14623639,14624378,-
238939,Gm281,-,chr14,14662152,14746992,-
66231,Thoc7,-,chr14,14781528,14793739,-
246103,Atxn7,-,chr14,14845005,14936574,-
66413,Psmd6,-,chr14,14944699,14953418,-
258387,Olfr720,-,chr14,15007644,15008594,-
667125,LOC667125,-,chr14,15027900,15030981,-
100042543,LOC100042543,-,chr14,15091848,15092153,-
18330,Olfr31,-,chr14,15160627,15161580,-
16188,Il3ra,-,chr14,15179009,15188004,-
627139,LOC627139,-,chr14,15188079,15204779,-
257982,Olfr721-ps1,-,chr14,15240314,15240712,-
667152,LOC667152,-,chr14,15280133,15414952,-
100042147,LOC100042147,-,chr14,15478294,15522807,-
218756,Slc4a7,-,chr14,15535539,15632457,-
238944,Nek10,-,chr14,15697736,15804174,-
218763,Lrrc3b,-,chr14,16190034,16271387,-
667205,LOC667205,-,chr14,16742938,16744846,-
73440,1700062C10Rik,-,chr14,16833312,16869785,-
667209,LOC667209,-,chr14,17002823,17005132,-
435389,EG435389,-,chr14,17057535,17057887,-
71147,Oxsm,-,chr14,17071173,17082322,-
59007,Ngly1,-,chr14,17081828,17144440,-
21974,Top2b,-,chr14,17197720,17263301,-
218772,Rarb,-,chr14,17263353,17407724,-
271171,Tpi-rs9,-,chr14,17779166,17780521,-
21834,Thrb,-,chr14,18814089,18866287,-
627608,LOC627608,-,chr14,18931689,18932574,-
353187,Nr1d2,-,chr14,19036632,19071506,-
632287,LOC632287,-,chr14,19074877,19076242,-
66480,Rpl15,-,chr14,19100337,19103500,-
69721,Nkiras1,-,chr14,19103656,19116517,-
22194,Ube2e1,-,chr14,19115243,19164358,-
627717,LOC627717,-,chr14,19363809,19365506,-
238963,LOC238963,-,chr14,19370476,19384621,-
218793,Ube2e2,-,chr14,19406091,19726141,-
627741,LOC627741,-,chr14,19847273,19848496,-
100042299,LOC100042299,-,chr14,19850849,19857105,-
675069,LOC675069,-,chr14,19868354,19868892,-
100042322,LOC100042322,-,chr14,19875616,19875951,-
632470,LOC632470,-,chr14,19892487,19904916,-
632477,EG632477,-,chr14,19912225,19919852,-
632498,EG632498,-,chr14,19934737,19941414,-
667341,EG667341,-,chr14,19960314,19964623,-
667344,LOC667344,-,chr14,19990626,19997260,-
619996,LOC619996,-,chr14,20123042,20124963,-
434616,EG434616,-,chr14,20183241,20184377,-
675165,LOC675165,-,chr14,20224587,20235074,-
73549,1700110I01Rik,-,chr14,20315547,20324089,-
664814,EG664814,-,chr14,20330590,20339190,-
100039452,LOC100039452,-,chr14,20352116,20369238,-
100038983,LOC100038983,-,chr14,20376071,20377075,-
100039441,LOC100039441,-,chr14,20382972,20403288,-
432825,EG432825,-,chr14,20413360,20421809,-
673583,LOC673583,-,chr14,20426046,20436938,-
664855,EG664855,-,chr14,20494518,20526685,-
18074,Nid2,-,chr14,20570479,20631009,-
68045,2700060E02Rik,-,chr14,20630624,20643045,-
100039534,LOC100039534,-,chr14,20658147,20663899,-
14702,Gng2,-,chr14,20691781,20796471,-
67509,1810063B07Rik,-,chr14,20894858,20902405,-
16529,Kcnk5,-,chr14,20959280,21001004,-
100039106,LOC100039106,-,chr14,21068569,21080227,-
74571,Kcnk16,-,chr14,21081978,21088384,-
67725,Nudt13,-,chr14,21113912,21136797,-
70601,Ecd,-,chr14,21139361,21167306,-
105428,AA536717,-,chr14,21160896,21202713,-
108671,Dnajc9,-,chr14,21203860,21208102,-
66242,Mrps16,-,chr14,21210453,21212777,-
76670,Ttc18,-,chr14,21213415,21271444,-
11750,Anxa7,-,chr14,21274499,21299038,-
74843,Zmynd17,-,chr14,21302089,21316123,-
19056,Ppp3cb,-,chr14,21319262,21365766,-
78787,Usp54,-,chr14,21368134,21437576,-
59011,Myoz1,-,chr14,21468324,21475762,-
68760,Synpo2l,-,chr14,21478640,21487528,-
218811,Sec24c,-,chr14,21493565,21514072,-
73068,Fut11,-,chr14,21514190,21519419,-
66121,Chchd1,-,chr14,21522291,21523639,-
268721,2310021P13Rik,-,chr14,21526774,21542840,-
17423,Ndst2,-,chr14,21542952,21553784,-
12325,Camk2g,-,chr14,21554097,21613310,-
18792,Plau,-,chr14,21655929,21662610,-
620119,EG620119,-,chr14,21674724,21675728,-
22330,Vcl,-,chr14,21748655,21852895,-
55946,Ap3m1,-,chr14,21854032,21871407,-
11534,Adk,-,chr14,21871855,22267769,-
54169,Myst4,-,chr14,22319076,22491355,-
435391,EG435391,-,chr14,22495794,22533798,-
27389,Dusp13,-,chr14,22552617,22567844,-
67630,Samd8,-,chr14,22569753,22617947,-
22334,Vdac2,-,chr14,22650783,22665101,-
69156,Comtd1,-,chr14,22665083,22668132,-
218820,Zfp503,-,chr14,22803184,22808823,-
76633,1700112E06Rik,-,chr14,22838934,23875307,-
665075,EG665075,-,chr14,22851305,22855325,-
435392,EG435392,-,chr14,23377304,23377675,-
665068,LOC665068,-,chr14,23594237,23594643,-
16531,Kcnma1,-,chr14,24117983,24823427,-
620499,LOC620499,-,chr14,24879360,24890132,-
71228,Dlg5,-,chr14,24953175,25065142,-
100039335,LOC100039335,-,chr14,25094487,25101665,-
105418,E330034G19Rik,-,chr14,25112586,25129181,-
669325,LOC669325,-,chr14,25194875,25196474,-
218832,Polr3a,-,chr14,25267916,25306268,-
20088,Rps24,-,chr14,25309903,25315368,-
669315,LOC669315,-,chr14,25562935,25564820,-
100039411,LOC100039411,-,chr14,25909410,25909943,-
328365,Zmiz1,-,chr14,26278778,26484205,-
328364,I920194n01,-,chr14,26279681,26280610,-
100039007,LOC100039007,-,chr14,26299540,26300591,-
77592,4931406H21Rik,-,chr14,26406290,26410147,-
105675,Ppif,-,chr14,26513656,26519954,-
71918,2310047A01Rik,-,chr14,26531126,26588342,-
11744,Anxa11,-,chr14,26661656,26706284,-
211623,Plac9,-,chr14,26707889,26722379,-
66039,D14Ertd449e,-,chr14,26743656,26746696,-
105594,Cphx,-,chr14,26762030,26775851,-
278672,1110051B16Rik,-,chr14,26802491,26809318,-
100039468,LOC100039468,-,chr14,26817530,26822423,-
100039484,LOC100039484,-,chr14,26825885,26846060,-
100039175,LOC100039175,-,chr14,26846764,26862352,-
100039192,LOC100039192,-,chr14,26883225,26886941,-
100039213,LOC100039213,-,chr14,26901731,26915619,-
100039227,LOC100039227,-,chr14,26942095,26949271,-
100039503,LOC100039503,-,chr14,26971902,26985674,-
100039246,LOC100039246,-,chr14,26986378,27001966,-
100039257,LOC100039257,-,chr14,27022841,27026511,-
100039280,LOC100039280,-,chr14,27041342,27055232,-
100039293,LOC100039293,-,chr14,27081744,27088920,-
100039527,LOC100039527,-,chr14,27096807,27097055,-
100039538,LOC100039538,-,chr14,27143262,27144113,-
71106,4933413J09Rik,-,chr14,27177039,27219942,-
83997,Slmap,-,chr14,27232661,27353226,-
100039353,LOC100039353,-,chr14,27334040,27334396,-
665279,LOC665279,-,chr14,27385230,27385924,-
211922,A630054L15Rik,-,chr14,27399047,27447895,-
11843,Arf4,-,chr14,27457683,27476744,-
211948,E430028B21Rik,-,chr14,27483603,27489332,-
207778,4921531P07Rik,-,chr14,27512760,27558864,-
110083,Dnahc7c,-,chr14,27570390,27704820,-
142687,Asb14,-,chr14,27707798,27728441,-
72993,Appl1,-,chr14,27732174,27783737,-
15209,Hesx1,-,chr14,27813548,27815512,-
171463,Il17rd,-,chr14,27852187,27920472,-
665333,LOC665333,-,chr14,28023521,28024867,-
71704,Arhgef3,-,chr14,28051225,28217090,-
100040147,LOC100040147,-,chr14,28096491,28097477,-
320234,Ccdc66,-,chr14,28295587,28321646,-
665370,LOC665370,-,chr14,28364077,28365338,-
238988,Erc2,-,chr14,28435628,29291723,-
100040206,LOC100040206,-,chr14,29205058,29207947,-
22418,Wnt5a,-,chr14,29318659,29338620,-
100040218,LOC100040218,-,chr14,29321258,29324572,-
12294,Cacna2d3,-,chr14,29718129,30535050,-
319476,Lrtm1,-,chr14,29831440,29841066,-
595138,Ppia-ps15,-,chr14,30030790,30031540,-
665431,EG665431,-,chr14,30536493,30717579,-
80795,Selk,-,chr14,30781566,30788260,-
56249,Actr8,-,chr14,30791572,30806399,-
50905,Il17rb,-,chr14,30809354,30822082,-
218865,Chdh,-,chr14,30834489,30851435,-
12289,Cacna1d,-,chr14,30853125,31304342,-
665399,LOC665399,-,chr14,31215188,31216174,-
75901,Dcp1a,-,chr14,31292751,31340242,-
21881,Tkt,-,chr14,31362335,31387908,-
18753,Prkcd,-,chr14,31408555,31431737,-
665466,EG665466,-,chr14,31449346,31467263,-
328370,Rft1,-,chr14,31467561,31504503,-
54650,Sfmbt1,-,chr14,31579186,31631149,-
69179,Tmem110,-,chr14,31638802,31690172,-
66175,Mustn1,-,chr14,31692726,31694794,-
16427,Itih4,-,chr14,31699699,31715035,-
16426,Itih3,-,chr14,31721759,31736730,-
16424,Itih1,-,chr14,31742366,31756475,-
23955,Nek4,-,chr14,31764674,31800587,-
69019,Spcs1,-,chr14,31813014,31814549,-
76485,Glt8d1,-,chr14,31814890,31825171,-
30877,Gnl3,-,chr14,31825619,31832247,-
66923,Pbrm1,-,chr14,31832324,31934778,-
432834,EG432834,-,chr14,31889758,31890628,-
70021,Nt5dc2,-,chr14,31948039,31952310,-
192187,Stab1,-,chr14,31952203,31981758,-
64652,Nisch,-,chr14,31984114,32020012,-
21924,Tnnc1,-,chr14,32021498,32024897,-
218877,Sema3g,-,chr14,32031059,32042697,-
71838,Phf7,-,chr14,32050882,32064404,-
104416,Bap1,-,chr14,32064675,32073115,-
110084,Dnahc1,-,chr14,32073561,32137077,-
12339,Capn7,-,chr14,32149910,32185170,-
24056,Sh3bp5,-,chr14,32187141,32249219,-
67011,Mettl6,-,chr14,32291984,32308163,-
74427,Eaf1,-,chr14,32308329,32323044,-
382864,Colq,-,chr14,32337596,32390503,-
56794,Hacl1,-,chr14,32420412,32454147,-
26363,Btd,-,chr14,32454251,32481369,-
105522,Ankrd28,-,chr14,32513201,32643601,-
78754,Galntl2,-,chr14,32842175,32875383,-
105638,Dph3,-,chr14,32893748,32898851,-
218885,Oxnad1,-,chr14,32899136,32916388,-
17695,Msmb,-,chr14,32955241,32971513,-
27057,Ncoa4,-,chr14,32973078,32992549,-
53600,Timm23,-,chr14,32993352,33015057,-
26430,Parg,-,chr14,33015157,33110736,-
665601,LOC665601,-,chr14,33080059,33080921,-
239017,Ogdhl,-,chr14,33135205,33161006,-
67085,1700024G13Rik,-,chr14,33189688,33201559,-
12647,Chat,-,chr14,33221389,33279095,-
20508,Slc18a3,-,chr14,33275623,33278036,-
100040834,LOC100040834,-,chr14,33278228,33296734,-
665618,EG665618,-,chr14,33326471,33327033,-
319955,Ercc6,-,chr14,33326707,33394175,-
320321,9430077A04Rik,-,chr14,33408519,33413012,-
107751,Prrxl1,-,chr14,33413113,33462432,-
432836,3425401B19Rik,-,chr14,33472305,33498458,-
69069,1810011H11Rik,-,chr14,33599149,33631154,-
105511,4922501K12Rik,-,chr14,33647148,33649975,-
320736,E130203B14Rik,-,chr14,33669942,33752675,-
665658,EG665658,-,chr14,33710908,33711915,-
67580,Lrrc18,-,chr14,33804586,33828478,-
622657,EG622657,-,chr14,34026345,34026777,-
239027,Arhgap22,-,chr14,34030009,34183119,-
26419,Mapk8,-,chr14,34195195,34260343,-
100040079,LOC100040079,-,chr14,34241786,34242403,-
665681,LOC665681,-,chr14,34245319,34246129,-
268729,Frmpd2,-,chr14,34284882,34384044,-
100040093,LOC100040093,-,chr14,34384411,34388454,-
19256,Ptpn20,-,chr14,34402456,34453940,-
14560,Gdf10,-,chr14,34736773,34748471,-
12165,Gdf2,-,chr14,34754225,34760384,-
19661,Rbp3,-,chr14,34767208,34777402,-
382867,Zfp488,-,chr14,34780256,34791950,-
665754,EG665754,-,chr14,34830248,34854027,-
432838,EG432838,-,chr14,34854264,34860167,-
239029,Antxrl,-,chr14,34866656,34889185,-
11752,Anxa8,-,chr14,34899176,34913757,-
100041131,LOC100041131,-,chr14,34932782,34934047,-
665768,LOC665768,-,chr14,34952634,34953004,-
19065,Ppyr1,-,chr14,34957178,34965675,-
100041163,LOC100041163,-,chr14,34983823,34986490,-
432839,Gprin2,-,chr14,35007630,35014839,-
319508,Syt15,-,chr14,35033233,35043607,-
75698,3110001K24Rik,-,chr14,35050219,35123689,-
623142,LOC623142,-,chr14,35076309,35076725,-
14661,Glud1,-,chr14,35123937,35158093,-
100041231,LOC100041231,-,chr14,35158241,35158872,-
69134,2200001I15Rik,-,chr14,35165068,35168579,-
20618,Sncg,-,chr14,35183461,35187836,-
105450,Mmrn2,-,chr14,35188690,35217473,-
12166,Bmpr1a,-,chr14,35224254,35315732,-
78243,9230112D13Rik,-,chr14,35324805,35335987,-
665834,LOC665834,-,chr14,35329381,35329865,-
24131,Ldb3,-,chr14,35339885,35401867,-
30044,Opn4,-,chr14,35405548,35413328,-
76031,5830448L01Rik,-,chr14,35485652,35486948,-
218914,Wapal,-,chr14,35487114,35559403,-
100041341,LOC100041341,-,chr14,35582142,35583736,-
14803,Grid1,-,chr14,35633352,36394083,-
723847,Mirn346,-,chr14,35707794,35707891,-
239036,4930596D02Rik,-,chr14,36622672,36625164,-
100040277,LOC100040277,-,chr14,36633780,36634253,-
665933,LOC665933,-,chr14,36901019,36904092,-
218921,4930474N05Rik,-,chr14,36908151,36910041,-
72972,Gcap14,-,chr14,37688122,37781950,-
100040341,LOC100040341,-,chr14,37836906,37837115,-
670331,LOC670331,-,chr14,37837111,37837724,-
57811,Rgr,-,chr14,37850676,37862150,-
239037,Lrrc21,-,chr14,37865461,37878124,-
239038,Lrrc22,-,chr14,37881235,37886921,-
170677,Pcdh21,-,chr14,37891035,37911497,-
70045,2610528A11Rik,-,chr14,37915326,37923287,-
66092,Ghitm,-,chr14,37934004,37948452,-
382871,LOC382871,-,chr14,38535303,38536359,-
382872,LOC382872,-,chr14,38605398,38725899,-
18183,Nrg3,-,chr14,39183613,40286376,-
100041521,LOC100041521,-,chr14,39193629,39194055,-
100040439,LOC100040439,-,chr14,40819358,40820389,-
218945,LOC218945,-,chr14,41107406,41108819,-
100040470,LOC100040470,-,chr14,41133680,41262910,-
382876,LOC382876,-,chr14,41370527,41371529,-
328381,Sh2d4b,-,chr14,41629157,41706254,-
52588,Tspan14,-,chr14,41719733,41780096,-
70564,5730469M10Rik,-,chr14,41807029,41827064,-
71200,Dydc2,-,chr14,41862498,41882363,-
622782,EG622782,-,chr14,41866727,41874903,-
69496,Dydc1,-,chr14,41886200,41905486,-
11720,Mat1a,-,chr14,41918670,41937701,-
20387,Sftpa1,-,chr14,41945077,41949662,-
100040498,LOC100040498,-,chr14,41949042,41958234,-
666079,LOC666079,-,chr14,41961768,41962507,-
17194,Mbl1,-,chr14,41964745,41972248,-
20390,Sftpd,-,chr14,41985503,41998452,-
666093,LOC666093,-,chr14,42030258,42043394,-
666099,EG666099,-,chr14,42042756,42078395,-
100040545,LOC100040545,-,chr14,42089566,42095260,-
676294,LOC676294,-,chr14,42120631,42136142,-
545034,LOC545034,-,chr14,42161898,42170130,-
100040587,LOC100040587,-,chr14,42183372,42195354,-
666138,EG666138,-,chr14,42194917,42199642,-
624191,EG624191,-,chr14,42216174,42221564,-
666149,EG666149,-,chr14,42238091,42242180,-
666155,LOC666155,-,chr14,42250034,42261815,-
666156,EG666156,-,chr14,42261033,42266948,-
100040642,LOC100040642,-,chr14,42286344,42289266,-
100041729,LOC100041729,-,chr14,42297518,42302789,-
624277,LOC624277,-,chr14,42330509,42349015,-
100041810,LOC100041810,-,chr14,42348742,42364714,-
666186,EG666186,-,chr14,42363409,42368866,-
100041722,LOC100041722,-,chr14,42386500,42394599,-
100041841,LOC100041841,-,chr14,42405411,42481925,-
666207,EG666207,-,chr14,42480620,42486091,-
666214,LOC666214,-,chr14,42503756,42511849,-
632737,LOC632737,-,chr14,42525185,42562237,-
623168,EG623168,-,chr14,42541515,42546756,-
100041849,LOC100041849,-,chr14,42556678,42562132,-
75535,1700016D02Rik,-,chr14,42602133,42615609,-
100040726,LOC100040726,-,chr14,42614505,42619960,-
666228,LOC666228,-,chr14,42645871,42649467,-
666233,LOC666233,-,chr14,42660345,42904203,-
100041930,LOC100041930,-,chr14,42670558,42674087,-
666152,EG666152,-,chr14,42690770,42696198,-
385234,EG385234,-,chr14,42712699,42716784,-
100041950,LOC100041950,-,chr14,42722614,42737194,-
100041910,LOC100041910,-,chr14,42764196,42769598,-
674032,LOC674032,-,chr14,42870262,42876187,-
666239,EG666239,-,chr14,42935868,42949345,-
100040759,LOC100040759,-,chr14,42948245,42953709,-
100040771,LOC100040771,-,chr14,42990260,43005200,-
