Hybridization REF	TCGA-AA-3841-01A-01R-0905-07	TCGA-AA-3866-01A-01R-1022-07	TCGA-AA-3870-01A-01R-1022-07	TCGA-AA-3939-01A-01R-1022-07	TCGA-AA-3941-01A-01R-1022-07	TCGA-AA-3968-01A-01R-1022-07	TCGA-AA-3970-01A-01R-1022-07	TCGA-AA-3977-01A-01R-1022-07	TCGA-AA-3979-01A-01R-1022-07	TCGA-AA-3980-01A-02R-1022-07
ABCE1|6059	3.65343581583926	24.2993777600863	9.25826894538081	32.5707637388426	20.9208762876692	20.5225811725144	16.5017967097743	37.8144089200956	23.0874824779407	38.756381776688
ABCF1|23	26.3939738722444	32.2523425751367	25.2068504945933	12.8283662963742	14.2194928809115	33.6661420788891	25.9014800297304	21.9600516958489	21.932711629942	27.116006359003
ABCF2|10061	29.362646628354	22.4212133269759	28.3809483597974	18.386460805577	14.6657108512172	19.8249787508672	9.02708579575465	22.8255278112988	24.5508367648906	20.8828065178041
ABCF3|55324	24.1794666114564	19.7176171170262	13.2658718364842	7.32084691701291	12.1881131304348	10.9086804798381	13.7948173859361	12.4139970313365	20.6759618640916	12.348851929656
ABCG1|9619	24.6041139660466	17.3473018332096	18.4115568797432	11.7229320990949	15.0235905309408	6.83623977646955	5.47543172532545	4.20853985745394	11.0584355086921	11.2896916286205
ABCG2|9429	0.375330928170436	0.46451995488334	0.681787820566918	0.452203765727276	7.67319263539112	0.902151047693732	0.374967684160076	0.324417163952672	0.181545793842941	0.561861433173737
ABCG4|64137	0	0.00962129002443301	0.0847284809340148	0.032421437534335	0.00997466664588013	0.0653997718410305	0.0221898684324867	0.0366514634044663	0.00940059042090844	0.0678851758985255
ABCG5|64240	0.192708962052774	0.049971837195561	0.0122241572951166	0.08419654713648	1.28222902614329	0.0485255206016693	0.115251540062008	0.380726692070585	0.109857486775824	0.239255829067578
ABCG8|64241	0.20288572746455	0.02630539969227	0.0257394053607286	0.0147738136080303	1.25449178265414	0.0383160782054192	0.0758361608413637	0	0	0.106059236823806
ABHD10|55347	5.890066577697	11.4865885237054	5.64654437623618	15.9200816287189	16.9532346511135	8.42549921100195	10.5113891789136	12.6102063639547	20.1828328023919	9.3536112358677
ABHD11|83451	102.355226768485	29.4139583958904	54.0834023338336	46.0539475458891	71.9134961356433	58.2926246451753	22.7700696537003	51.2019342094112	25.2905323355802	52.2838049147919
ABHD12B|145447	0.101291116740903	0	1.16939104721321	2.81388938111587	0.0238269196711142	0.178540887972896	0.159017708989352	18.8234528184914	5.50162171721032	0.50964656176623
ABHD12|26090	39.4280206106656	85.517241534586	36.4130186238667	33.624414186563	57.0509799498381	53.1780595759704	16.4359139431295	37.5637726197022	48.033293539715	47.9390052326119
ABHD13|84945	1.51395541229593	4.00986627419724	2.30761322383304	7.81352985273011	4.73243142981689	6.11976097838473	4.71545139606272	7.14689747273697	4.63433546201557	4.40135358571368
ABHD14A|25864	10.9670736141789	7.77628622435352	10.2873267324372	6.39382911162062	4.09544439654361	4.28909297041707	7.53256605558062	6.4578320263361	3.82934591193604	6.92896079192023
ABHD14B|84836	76.5579455062634	27.2397214068874	46.9531844708788	29.4262015655304	14.1378158342847	28.3928665354892	51.1379285463275	20.8641353659999	16.1292174039324	42.1666752651029
ABHD15|116236	7.13990154386947	8.22772322557988	4.0690325488713	2.50746981778139	4.90635482692284	3.56744539252199	8.25228552411576	3.23146620226991	4.16282592885197	6.55743111074179
ABHD1|84696	0.803319168062801	0.291634950221568	0.356700063909059	0.191088288120475	0.529106019658624	1.03837897752541	1.06496012165602	0.740638568450114	0.664872208316154	0.90636609046919
ABHD2|11057	10.5643362829928	18.4146505260467	27.2943610025784	16.4474990028604	63.0285420518129	14.728838664203	12.5173551855031	10.5589975283972	27.1489394717203	8.77154135366642
ABHD3|171586	8.53949556642631	14.075193665532	14.5778632179399	12.3367678881602	17.1733647440861	14.0967677774963	19.2410518684954	27.6504800889698	17.8721402161714	44.8891626661515
ABHD4|63874	15.7296786274475	8.67204917985586	28.7785140670655	7.07594255020372	16.3484031109514	7.32870311208021	7.73608342672483	3.97359925028619	10.9511129644153	7.44229154028555
ABHD5|51099	1.85900322188388	3.13901305825077	2.65554451675561	4.01806462502647	4.07466061224114	2.22896828130184	3.3558560336561	4.78311835267225	2.12134738772008	2.67621820069233
ABHD6|57406	4.23332223004002	5.47213362185324	9.58379504491231	6.16293951086084	4.96397780427068	3.46242057716189	8.3577546311088	6.93005809294975	6.01493641954479	4.41549040914777
ABHD8|79575	4.53922196573613	2.50840775637003	3.25090881329921	1.47409673809926	1.48110116373783	2.38741429575109	1.85816530712439	0.980868752179602	0.941393089927302	2.02605000240463
ABI1|10006	14.2816127346444	18.7595885367668	17.3432776137895	24.1868253048824	25.4279795941247	21.2706308824476	24.0198183120156	20.5355685050675	29.0597936788254	25.1882721634032
ABI2|10152	7.16398973591055	6.55414660303022	53.7545819083018	28.0874332126728	10.0451147865474	11.3164576916299	25.7346632976318	68.3569448806178	13.8720758810188	8.84931757248635
ABI3BP|25890	0.316984215688353	1.64943907081896	0.816358065434686	0.818651626799975	0.3380273431878	1.36889473282769	0.962096220744968	0.237453841963671	0.196765498569807	1.18893070607954
ABI3|51225	6.68005359140524	5.08544176267849	4.27905472893169	1.78623769057091	1.2364822615742	3.37795991348719	3.99234460701002	3.7861653233859	1.06820860018719	5.24280324105795
ABL1|25	14.9633884879198	20.5830177650719	9.28606632995447	6.2474974150265	6.58722947254159	12.8848698215212	12.7989679692708	10.3563811899623	9.23601332298558	17.8369057320428
ABL2|27	1.15550827860965	1.64716095626661	1.56533974393025	1.46749808579783	0.63883641956742	2.03388104346178	1.7559647446511	1.23575785694112	0.868369032469609	1.48110731093411
ABLIM1|3983	32.3910373679917	49.0337796452206	51.4962591809601	40.4690244139714	54.2303293380037	40.3071894213532	41.2150557881427	72.4579254859019	65.7207337137805	26.7814651920743
ABLIM2|84448	13.9441126647562	4.75874887113821	7.35320790181802	2.89874208799536	7.67319263539112	2.7064531430812	6.22565393065777	2.45770578752024	10.8221464885264	4.94229964365787
ABLIM3|22885	2.23660153728468	0.847273190389878	18.0403216288214	0.783171777919535	11.4831500975409	0.69419604871291	0.956690608090749	0.823713776060416	0.569138535410114	0.596033452984756
ABO|28	35.4219183227903	12.6414472794606	6.80887176154016	5.4974394797596	2.78948075156251	1.98211046568589	4.57391227943744	4.59474752587034	4.69129200298373	19.3586128137878
ABP1|26	190.95914916756	49.1789238995364	92.6878058621757	63.3994578832044	86.0008934492172	53.1623635417853	49.1172960991206	26.8632365680984	38.2335441833233	35.6821577771884
ABRA|137735	0.0273353631897032	0.0496188040822048	0	0.0139336214529993	0.0257206169250883	0.0120456762991251	0.0286093323131672	0.070881936467486	0	0.0625172558988792
ABR|29	37.2580805301595	17.8260361003092	41.028648863126	22.0114016254365	27.4311633126245	85.7073095129441	19.3335691530411	25.5405626879031	11.4292271055346	16.1837733636626
ABT1|29777	14.4477516421335	18.3608773510615	7.69528319692647	21.2361613981362	10.5912824021709	17.7840976021818	20.5086537887216	16.7889707865381	19.8569234245641	17.2355666422883
ABTB1|80325	16.7690015509862	8.49251776339658	21.0595311236109	3.49045273538743	6.88246983650371	5.2977901796241	7.22788386661504	4.23730719449825	9.67778731793523	7.24318200503157
ABTB2|25841	4.98003671288101	1.5235448411792	7.51179327163447	1.49265724906007	3.6153057850264	1.13424457102665	3.20145944653809	2.1603073934833	4.31693056856034	2.56798707092638
ACAA1|30	62.9592116749727	28.1563221077854	35.4973733806246	25.4828673481521	62.2472161534668	23.4182444706112	15.075691882089	30.6228923146933	19.0892992325934	12.9267907430538
ACAA2|10449	47.8893498664882	63.3457321972998	49.7903836405495	78.6268322745044	89.9168113970738	57.4217119096864	38.9302211099379	132.578040157905	41.6400311959774	39.6830384416428
ACACA|31	13.8968558897625	10.3796541335461	11.0103931698877	8.18661443622779	4.58487577061665	6.56881067328613	9.80538940774191	6.67780857161118	9.79332014085402	13.1310089248741
ACACB|32	4.93225799936582	2.06956383520203	1.6378022147415	1.79995978872343	2.7240071992005	2.44435768074919	2.17707082538017	1.71763531851616	2.00941310668984	1.45172621547532
ACAD10|80724	13.9734709973435	6.88464106477485	5.3921619721191	7.97061852825332	6.43314538642178	8.85519819437022	9.78462534728288	4.34231600502399	7.39053726276622	13.4984431415226
ACAD11|84129	3.21438891755139	2.80795800764994	1.80195883790957	2.58058482555221	2.98670314365476	5.54190545466439	6.13965778176124	3.22983885063501	5.96810588637892	4.35573886745434
ACAD8|27034	11.8558571739631	10.7016081327475	6.89156446594215	6.65858660001816	5.05040433487919	7.58017968330162	9.49806722194448	10.5457184188422	6.51835368656473	11.2600787384729
ACAD9|28976	24.1138888558304	19.4589649940048	10.9462945731281	12.3772583419141	12.8003887028627	14.5089883099365	13.9740238383724	13.7789432499059	28.6307421424278	11.7837066675785
ACADL|33	0.0423570953421181	0.019221515374483	0.0376158797554162	0.0215906307243793	0.0199274949411398	0	0.022165577388773	0.0732226827730169	0.0375611987261257	0.0193745321784047
ACADM|34	3.05834403815028	17.4652902397345	5.0505582317165	19.6354610549677	14.259078300658	9.73674159618794	26.2004506699347	22.6626316625818	15.0382313591668	18.5474151608062
ACADSB|36	0.832680449354934	2.98095664710891	1.7019659753042	5.6255301022072	3.30807987924339	5.39330703539098	4.84159810802763	3.06169611462416	3.17629172155135	2.95027632817991
ACADS|35	41.466439832211	20.0638376035113	21.8838532724111	36.6996656795085	45.5280552407312	13.8267425966395	26.0670367410231	29.2210984685438	39.0666720823036	24.0653114053144
ACADVL|37	134.722398117904	47.2235025438359	52.9914290151937	108.450475696687	124.841980721796	101.759276126259	55.7321089958172	91.5493879325957	35.7583195121144	59.0477978217368
ACAN|176	0.503560206674737	0.632494170499997	0.359352725318561	0.233761352429176	0.0592267564030298	1.6325516565609	0.908183407928495	1.38347988460851	0.410661395391649	0.63341617762626
ACAP1|9744	2.26975607453971	2.15744939806697	1.79777963244851	1.0162486530613	1.24100192633443	1.70303805388653	1.99031598346086	1.06046644016093	0.258395142960761	3.00238440033623
ACAP2|23527	2.28010477498374	13.6534290150668	4.50650572545215	8.502666838821	11.4852298091773	8.68019599770574	10.3887812254754	9.20204248180477	14.7388720902562	8.40626356907875
ACAP3|116983	15.2300699090514	4.47735759822124	4.92987432879522	5.14171694990944	12.5858329458199	4.97027073789007	9.91044081146871	6.23864149264129	9.32672097821134	5.87598725292305
ACAT1|38	17.5370792105883	12.8770378633198	10.5212963476151	17.12573048725	9.04682306164958	17.8837486842167	25.9298267136624	23.5932070267885	27.5742632609202	36.1384881415264
ACAT2|39	17.9099743397764	53.8717819261005	10.5467850579579	26.8506748556838	21.650766992835	19.7517486313381	33.4046087143695	42.1781003754337	36.7539234949645	38.6390994996681
ACBD3|64746	7.8445316917029	17.1126505132979	11.1597680703977	17.4924263461335	15.0266222157301	15.6365122501635	15.6964969914359	16.6988816301471	19.6616984458308	18.435048615121
ACBD4|79777	3.61655096817821	2.98235816661884	2.4865041640937	3.01296709280554	3.384619925945	6.78598924759695	6.95970169956612	2.62177679177175	2.1552861203716	4.26901752240548
ACBD5|91452	4.73077646036343	6.08419457404648	9.56745240825021	10.6249591763059	28.3990422259224	10.4415915948847	11.2646458367961	12.1242864827094	14.2799385215207	17.9254195782238
ACBD6|84320	24.6947366766022	16.853025272235	13.7703430979957	22.2966723888466	11.7981121996972	15.3951490476567	14.42547291047	14.6022195496242	14.8325271307265	13.7911442688099
ACBD7|414149	1.02475159018787	1.45922898703901	1.94561696959589	1.98131007154269	1.79543999625842	2.94298973284637	3.1990393656835	2.47397377980147	0.626706028060563	0.888972541528309
ACCN1|40	0.124495516715009	0.169487010565543	0.46435278589963	0.126917896825743	0.0468565421588963	0.65832644020894	0.130297650866436	0.688689016351618	0.0772796284601708	0.763068568026494
ACCN2|41	4.92017226718527	1.08422020238705	5.48427125994488	2.12608397715563	1.08593898256167	5.3712685454996	3.89919299823602	2.18762822845208	5.06333214036685	2.50985354489147
ACCN3|9311	0.531604408567565	0.0516943698564973	1.18024898476942	0.193552906444754	0.0714573763640088	0.301189191781558	0.139094979992648	0.196925183650101	0.0336723798197407	0.191054942683709
ACCN4|55515	0.0602932708921307	0.0136804474441685	0.013386095113585	0.0307332156863583	0.312024048174591	0	0.0315516243780976	0.104228937613013	0.0133666361652964	0
ACCN5|51802	0	0	0	0	0	0	0	0	0	0
ACCSL|390110	0	0	0.0931727390362599	0	0	0	0.0439224619189677	0	0	0
ACCS|84680	3.92977879480722	1.92049968847081	1.77850744755698	0.847474425132519	1.15551253014407	5.16181932464607	4.35021102326338	1.17578180941086	0.586389368296413	2.79997938816951
ACD|65057	20.4018725682859	13.4589878372888	13.037870900556	4.15221919299378	8.20475988720805	11.2420106776771	8.15743093942121	6.33684512019325	9.88321403438379	13.8540512426676
ACE2|59272	16.1517513768223	15.8472687268836	1.0048551685695	21.204531070872	11.7113682095392	16.5813707243085	2.85611853003581	23.1656583203803	4.42674018530451	11.0819435655448
ACER1|125981	0	0	0	0	0	0	0	0	0	0
ACER2|340485	1.08536343885063	0.960442240517559	4.81936972742955	0.622396109749243	0.599983893092825	0.573935084479491	0.894558247905034	0.703600147754042	1.53995646726803	1.20390435418117
ACER3|55331	2.10491043876935	3.3311655004594	2.63900975282478	2.23602935284419	1.96392636543112	7.70105003144896	2.82318526085324	3.6081794944694	2.54106016726087	4.89493680580959
ACE|1636	32.9849045323892	13.8940137921988	24.8282778767524	9.24155910494277	7.2631960731568	4.85936515714998	21.4872512656492	4.45739245322339	3.32192280527617	10.5479711551346
ACHE|43	14.6406727656851	5.8371326438773	2.61585402723458	1.3504064222259	3.3455571101452	5.96004870535827	1.878892125494	1.77767852345762	1.23647405536273	2.94977252416212
ACIN1|22985	21.5746891398314	22.6972226060971	18.5109898489781	12.6977162451573	19.5212198460403	21.0960272747483	23.2173193890129	23.573187916529	20.0820038916134	20.550020039317
ACLY|47	49.7014460832536	40.8107286268295	38.7569840278036	28.8033391091486	18.9854209018823	35.7848415349946	42.6259474931107	39.6111427139417	42.0412535645881	41.3631936866894
ACMSD|130013	0	0.0271808890009137	0	0.0610620469557909	0.056358410615267	0.0263942024789652	0.0313440479019259	0	0.0265573955389441	0
ACN9|57001	3.66724782041822	7.77751960050515	3.6721593136376	15.488500413324	10.4926933372571	10.1743268979409	3.03527999653756	20.9270462772769	13.9040550872498	16.4148850135675
ACO1|48	19.756397570258	20.7104435269526	12.0382294979966	11.0048852886774	4.09939895095174	18.0486028249055	11.3205126585719	9.41441052400815	11.1600571146546	15.5479648765201
ACO2|50	74.6027292623502	46.7014995158994	25.9693471348774	25.5406288489905	66.5157774872848	20.3626524966497	35.1066866306419	33.1076096767251	43.30983885699	32.5196504750074
ACOT11|26027	25.7954710633499	6.11464282596054	6.2953476928072	5.93626975137933	6.8156596247158	7.69789649703858	10.0247630805544	4.3279636084845	6.16147022462378	5.94457974334961
ACOT12|134526	0	0	0.132774753309786	0	0.0281356516672817	0	0.0312956026965133	0	0	0.0547098458886328
ACOT13|55856	2.30597711758243	8.19028679907212	1.89467267639478	7.34870703255562	3.4511129601161	9.64150118991126	7.620413170157	10.4366804960688	10.4739825673972	10.0245202346232
ACOT1|641371	6.60968741087084	7.92556764917913	5.37711262175794	6.39400337075725	11.8483368830395	3.74178958235465	7.11971059150828	6.71391286459932	3.35848400293116	5.67150777089524
ACOT2|10965	10.7378276675189	16.9917621104348	12.3514508373805	12.0555909523853	18.4432898738461	7.83187971739477	14.5080199902414	13.7218300266811	6.62848449565192	11.3686209005387
ACOT4|122970	2.49926760155769	2.61887785720841	0.847450650954816	1.52873836406759	2.37301009487865	1.60194055679733	4.77968202451376	2.31734957256366	0.60444195601261	1.84988670335005
ACOT6|641372	0	0.0349777973995821	0	0	0	0.0339654478115768	0.322681353699508	0	0.0341754532234221	0.0352562453087106
ACOT7|11332	95.3358933608141	29.6587746958807	46.9797705959506	32.4211068383177	36.1178772401142	33.2039067185382	30.9547985628647	38.4795504714577	82.4205682481882	39.9681540299567
ACOT8|10005	41.6754893167758	11.9719461099479	8.70936781537637	10.7385332834614	15.5775315222147	12.7374456816869	21.1286138552808	5.68423634518872	16.5796875620143	8.09730046652407
ACOT9|23597	17.0986235043638	15.6243146582808	23.9355549808276	20.2336316364188	22.5108589135545	11.0454572945929	13.1900131547892	18.5243248212218	14.666845319557	13.4258159438083
ACOX1|51	8.17737717233159	15.1566048648805	8.56080153381741	17.9171518504171	12.103542464352	14.2504807230323	16.8636650843203	7.92269622500723	9.19679002437318	10.3591425828573
ACOX2|8309	11.4305907428427	4.39716639805104	1.03553036380164	7.04872693649347	1.51440503362959	3.96594177893613	8.25056228644242	2.47000683448393	0.422348258087079	0.87140987980341
ACOX3|8310	7.50561500477724	5.68080580119096	3.8500959279073	4.336859192122	4.09202317074421	4.4537074516292	4.23965562216288	2.01416217833718	7.20843593199912	5.30463294261087
ACOXL|55289	0.092752392956512	0.0561209885564211	0.288295736831013	0.0630380860302691	0.101818910428381	0.149865923144648	0.177971078219005	0.320682001021898	0.260459826484219	0.0848516267437765
ACP1|52	34.3994451488933	66.9431319981253	36.8822861361682	58.3389444714601	59.6962806153929	65.853804513615	59.1434997745344	61.7698706585731	80.8348856531573	76.7091354880322
ACP2|53	18.8872822315696	21.0272699577192	18.9758449478129	6.0686280512986	6.88043600971988	12.3224580283705	13.3834619577135	12.386837169102	8.96091418327336	9.47961084687997
ACP5|54	52.4183440287319	52.3673503553125	56.2544417141878	11.6105449887109	11.2886250917792	22.0478907369196	32.3972079114306	19.2673746456749	17.5445170091351	27.9616172856424
ACP6|51205	8.6584211382851	4.483111734789	8.78590902095786	6.13541412669807	7.6661497027819	6.54254766040956	6.22451857799404	5.05470200546922	2.46705149930957	7.10282716382984
ACPL2|92370	1.91950633239027	5.78800353705488	3.1177106760859	3.92658456648155	2.19823552631546	6.61102412012954	3.92541234892905	4.84639046942543	9.86586442134277	6.67742239803801
ACPP|55	1.01693683999745	1.11431190715669	0.792971680536292	1.45394213729029	1.61033320177238	0.524635532351124	1.64841562690372	2.03668188068889	3.47520544598583	1.20259956754302
ACPT|93650	0.114901875560579	0	0	0.0585687933681379	0.0270286067241741	0.0253164881980869	0	0	0	0.0525571941944253
ACRBP|84519	0.779493809412925	0.943284841791082	0.211518280762339	0.242813041783911	1.14091878143139	0.400742866065632	0.385249394581925	0.823478598595031	0.326416695924661	0.950794053675087
ACRC|93953	0.267857314377139	0.143653307633526	0.583874679815898	0.23583246203127	0.148929494130589	0.236069481202677	0.114684892700942	0.505139741068478	0.0539838814290683	0.0779675557047256
ACRV1|56	0.144512442931932	0.0655792877482362	0.0641682654651217	0	0.06798792391683	0.0955218756381599	0	0.187363923566249	0.22426245121775	0
ACR|49	1.58470470696348	0.629242218748114	0.293192032052668	0.572170136235917	0.155322240859481	0.611030291518161	0.449193369079135	0.62779703741012	0.585531655909826	0.604048981057089
ACSBG1|23205	0.0605527489749998	0.0686966130461277	0.067218517520682	0.0462982187012217	0.17092738618527	0.106733363389118	0.0950622297870615	0.0261693743009198	0.0805449648739808	0.0276973945930715
ACSBG2|81616	0	0.0130065587367335	0.0127267059839158	0.0584386404939865	0.0269685431536759	0.11367103200941	0.0749935368320152	0	0.0762492334140351	0
ACSF2|80221	14.830899604404	9.04423585475414	10.1890421503712	4.90559167766225	5.55827305879589	17.7073621557118	20.0133563954023	9.83934471743334	16.6067645953027	14.5366980077038
ACSF3|197322	17.5142992621504	9.1177590883078	5.91405288847609	8.9275424745508	11.4382909842191	8.15223991811446	8.88754234017037	3.77915848575281	5.34516588906683	7.52567699502105
ACSL1|2180	4.62534712982608	12.6596939298975	15.8318039354458	18.3750445176951	17.3401733043449	4.90817562495738	3.36475959948522	7.94205089143014	16.2594184144214	17.9690243712561
ACSL3|2181	6.82714485205508	33.2967293310367	10.787540600069	22.1294187844339	23.0387417164186	17.9307918394947	13.5970215043574	20.1985079675798	21.92210186858	33.4538256048569
ACSL4|2182	4.84434025335169	13.5180845662247	7.78473788125851	18.0376461544609	17.2921312570221	6.20763108032312	8.71576315780984	9.43782466342154	7.65750200830339	7.79415252012312
ACSL5|51703	65.705445161363	116.302290709668	83.1896705497971	102.903884441769	98.4793932373985	126.806663793733	133.238903709359	99.9299372237919	98.9034867873267	62.8238592402434
ACSL6|23305	1.18408316679777	3.30758424998402	0.0934705369780963	4.09080418622899	0.0247586081315624	3.50173257397231	5.5629343744551	0.454871953166616	3.08004383869003	2.85248318895514
ACSM1|116285	0.339579580063602	0.119855660713927	0.201045964836115	0.288489144320631	0.0532533397232508	0.149640071392203	0.276426688664083	0.032612833112214	0.0167294758831379	0.0862927115795841
ACSM2A|123876	0	0.0261001178663549	0.153231242615709	0	0.0135293694750882	0	0.015048870267294	0.0745695883089754	0.0382521237863053	0
ACSM2B|348158	0	0.0145777121582318	0.0427921620878862	0.0163744634011793	0	0	0.0168105063882475	0.0555325203097974	0	0
ACSM3|6296	3.08517261887242	14.8671077653294	3.93035955564025	8.91140730456472	3.0066021769333	2.16875912993749	9.03339328332485	19.4603267191085	2.3613016043027	8.53432050654593
ACSM4|341392	0.0443984011417383	0	0	0.0226311430484457	0	0.0391294430324992	0	0	0	0.0203082445725447
ACSM5|54988	0.173999804811804	0.177661257618114	0.173838648346911	0.0665195317595968	0.0204651676545601	0.019168808096022	0.0910545472496643	0	0	0.0397945703091011
ACSS1|84532	25.2814099516979	15.1133533158094	15.5345034326288	4.48692562144827	7.24726759200272	14.2254231504835	5.10513548313239	3.80425120043447	11.1018952143924	9.42394858368677
ACSS2|55902	91.7001636014584	46.9978712641209	18.7348289986524	30.4323515732129	54.1573913025967	40.5611408599265	41.3254298907437	24.7441708927696	57.2848260115046	65.8939880872002
ACSS3|79611	0.283466714981867	0.292355216360144	0.446261118916528	0.21016893684151	0.206103251873747	0.386095413418576	0.161824215341811	0.267288394458146	0.125685549583574	0.188596844701674
ACTA1|58	0.974381610742841	0.162905208829863	2.41377286454387	0.235264904573206	0.217142345471943	0.0677958441408013	0.0805099600184656	0.221633269427273	0.113691699921524	0.0703723067394541
ACTA2|59	125.113053231384	124.005138306153	189.392697940798	71.4736407520323	37.8005582005171	102.414503742331	58.8276148845691	35.396471661434	17.4898533453594	49.6525912043787
ACTBL2|345651	0.0825015065992002	0	0.109900126300339	0	0.0129380004468594	0	0	0.0237700500046734	0	0
ACTB|60	9156.86316294968	2957.18748863137	7407.54817719189	3090.74486576046	3113.16699846433	2077.55234584161	1561.02372571575	2596.54336398074	1808.27339446376	2244.15554190778
ACTC1|70	0.0628646735906172	0.380370523576285	2.019111030592	0.181582290730705	0.11830230140524	0.0461701998413527	0.0548287434190201	0.0362247065871383	0.018582266469708	0.028754890568599
ACTG1|71	3047.49350466762	1612.50376898929	3395.82135932991	2119.05619944945	986.527335662503	1742.92340459862	1235.2518310615	2006.27415715504	2021.49969652725	2262.88880966942
ACTG2|72	46.4440060307919	232.141019464221	166.007032885249	27.9190260663238	22.5652346741067	33.2440889372376	16.6694196244988	9.14271186495543	4.9325407475615	17.2120269516702
ACTL6A|86	21.8612561370214	67.713862630815	27.7526234734164	40.1076518484671	35.5679465366405	30.9020777270865	37.9495595817858	49.8511767579144	98.8722371015012	41.371023452085
ACTL6B|51412	0	0	0.0222264593509526	0	0.0706485121425533	0	0	0	0	0
ACTL7A|10881	0.0540030796860082	0	0	0	0	0	0	0	0	0
ACTL7B|10880	0	0.0249415543957248	0	0	0	0	0	0	0	0
ACTL8|81569	3.03315390681339	0.390610106129656	0.054600804274215	0.480540197917977	0.0385673021795153	0.469615492411758	0.107247113054259	18.8125089505737	0.417997651395796	0.112491325073979
ACTL9|284382	0	0	0	0	0	0	0	0	0	0
ACTN1|87	74.4463303816647	82.6230281948439	95.0341887685799	33.0686375191325	93.2905178311018	41.8086216733446	43.7757613833737	41.3650286162858	34.4643997619345	41.8759720069071
ACTN2|88	0.0170906389553997	0.0232670330758705	0.136598478537612	0	0.032162131852882	0.0075312079511535	0	0	0	0.00781741835025296
ACTN3|89	0	0	0.0115658384909366	0.0663851940986888	0	0.0229561155185615	0	0	0	0
ACTN4|81	962.64135927295	258.015479044961	390.456312151404	235.836757531757	293.068718857969	300.899383040194	293.444961124618	217.900152192186	228.273223571298	90.2514462469078
ACTR10|55860	2.65197039420897	14.2384763974299	11.6053686358697	18.8435661683696	29.2222314832812	13.0238279862144	20.4488982636662	17.0122110484315	18.8986023197545	24.3191815699708
ACTR1A|10121	29.4437795821066	29.8256563151429	38.1080286659817	26.3770204987063	25.9275593094647	25.7673237148513	24.8576724400583	29.9058053063785	33.9209940241455	19.2181830858129
ACTR1B|10120	71.1488900719856	29.938701963761	37.968757688507	23.5663264250716	24.4597998014041	15.8575620385138	22.7232409343349	19.6993499885941	24.602027902478	29.1110411551943
ACTR2|10097	13.7431663668305	92.8353043369977	36.5795794705385	62.9373468125022	60.3554762461744	73.7302196951281	72.617979369562	83.4582036641982	72.5123235752223	92.3422691405385
ACTR3B|57180	7.4155860836765	5.54753176479938	3.42316996815951	3.94835074589944	2.81519351089487	5.32226321600037	2.03635201530576	5.04522694183634	4.32971216302657	7.38842453869828
ACTR3C|653857	3.24031779367204	1.61460729145657	1.10026448284592	1.87838487302099	2.4510818777602	2.49180341104372	2.1278954293222	1.09834024159525	2.56355181305808	2.64462364235224
ACTR3|10096	68.3525141628387	108.868969031785	66.9709080948741	104.081545422523	92.4191228843278	88.3707690673853	88.4755600673587	99.079375405023	94.8458525955525	79.948299305818
ACTR5|79913	6.86769298177126	6.06308159587303	3.10492609079156	3.27789147264575	4.65558210674288	6.32779444021727	9.50745008292285	4.26319059002737	6.04857271112142	5.95428064175363
ACTR6|64431	1.61951204074199	7.34929421832397	3.84824492024965	21.5748651676682	9.12247581055196	9.23898602927163	12.3688435182215	9.60960738752282	10.7322521126033	9.46997106738924
ACTR8|93973	5.71908827270576	7.09653464561961	5.39635847262573	3.02905828542011	3.85726463784316	4.06577392204559	5.22573323340411	4.55709736960266	2.13955701150237	4.66990546261693
ACTRT1|139741	0	0	0	0.108666893480553	0	0	0	0	0	0
ACTRT2|140625	0	0	0	0	0	0	0	0	0	0
ACVR1B|91	35.9276579895614	11.5170979781721	17.8548198656701	15.0199503888244	12.9303162075049	20.8576637482163	22.5279446221562	7.15004908318944	11.4048307853156	10.5229076763279
ACVR1C|130399	0.186494684070581	1.1928898028916	0.165619515558418	0.162962929080086	0.334244051021	1.04487602294627	0.543733263374652	0.468237797050976	0.0472510741835885	0.723056473675727
ACVR1|90	6.31351576804401	8.78537124150453	8.36369476187398	5.31467189191248	7.08677441538284	6.58014437156708	6.42954066962633	6.67983466837492	4.01895925611553	7.23762737140387
ACVR2A|92	0.959213740914042	2.42422015813946	1.22534589078549	1.51194938005752	3.23529948474018	2.52313274711963	2.60246449898744	1.88778799876932	2.04799857482205	2.55826953468522
ACVR2B|93	2.65797546398839	0.563089518252872	1.30367054812897	0.262674341307413	0.526350914525656	1.10553619145225	1.16028728062711	0.673988073426124	0.333711487692198	0.918040130186966
ACVRL1|94	31.866096948593	13.9585657019525	7.10394487434718	15.3730732894263	2.67365064881511	11.7858622136756	15.4291113780807	5.57677865373823	11.9751583258107	8.2444926681138
ACY1|95	137.77048526644	41.3837178447733	40.4475390711188	60.6398163168542	76.766083772559	19.1167128399314	56.4308889469242	27.0762075856164	34.2664664144299	33.4647961462866
ACY3|91703	16.9815287865789	3.57310019054684	4.90514499425638	5.54102143636034	3.06851647044672	3.54736478024811	2.61366996248253	16.0492778628365	3.98615012950366	3.44028139492256
ACYP1|97	3.51756423591136	5.79974278215253	6.29971946203832	7.17201496971653	21.8445199544775	8.37032144796566	8.71288546102868	8.51313536349194	8.42207441800479	11.8527223243605
